Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Sun,2014-08-17,19:15 (13:15),Benfica,2–0,Paços,"42,535",Estádio do Sport Lisboa e Benfica,Cosme Cunha Machado,Match Report,
1,Mon,2014-08-18,20:00 (14:00),Arouca,1–1,Estoril,"1,290",Estádio Municipal de Arouca,Marco Ferreira,Match Report,

2,Fri,2014-08-22,20:00 (14:00),Vitória,3–0,Penafiel,"7,184",Estádio Dom Afonso Henriques,Pedro Proença,Match Report,
2,Sat,2014-08-23,17:00 (11:00),Marítimo,2–1,Académica,"3,231",Estádio dos Barreiros,Vasco Santos,Match Report,
2,Sat,2014-08-23,18:00 (12:00),Paços,0–1,Porto,"5,785",Estádio da Capital do Móvel,Manuel Mota,Match Report,
2,Sat,2014-08-23,20:30 (14:30),Sporting CP,1–0,Arouca,"37,722",Estádio José Alvalade,Nuno Miguel Serrano Almeida,Match Report,
2,Sun,2014-08-24,16:00 (10:00),Belenenses,3–1,Nacional,"5,000",Estádio do Restelo,Carlos Xistra,Match Report,
2,Sun,2014-08-24,17:00 (11:00),Vitória Setúbal,2–0,Gil Vicente,"6,000",Estádio do Bonfim,Hugo Miguel,Match Report,
2,Sun,2014-08-24,17:00 (11:00),Estoril,1–5,Rio Ave,"2,000",Estádio António Coimbra da Mota,Olegário Benquerença,Match Report,
2,Sun,2014-08-24,19:30 (13:30),Boavista,0–1,Benfica,"23,000",Estádio do Bessa Século XXI,Marco Ferreira,Match Report,
2,Mon,2014-08-25,20:00 (14:00),Moreirense,0–0,Braga,"5,200",P.D. Comendador Joaquim de Almeida Freit...,Bruno Paixão,Match Report,

3,Fri,2014-08-29,20:00 (14:00),Académica,1–1,Vitória Setúbal,"3,003",Estádio EFAPEL,Manuel Mota,Match Report,
3,Sat,2014-08-30,18:00 (12:00),Belenenses,0–3,Vitória,"2,287",Estádio do Restelo,Fábio Costa,Match Report,
3,Sat,2014-08-30,20:30 (14:30),Braga,2–1,Estoril,"16,000",Estádio Municipal de Braga,Hugo Miguel,Match Report,
3,Sun,2014-08-31,16:00 (10:00),Gil Vicente,1–2,Marítimo,"8,500",Estádio Cidade de Barcelos,Paulo Baptista,Match Report,
3,Sun,2014-08-31,17:00 (11:00),Penafiel,0–1,Paços,"7,000",Estádio Municipal 25 de Abril,João Santos Capela,Match Report,
3,Sun,2014-08-31,18:00 (12:00),Nacional,2–0,Arouca,"11,000",Estádio da Madeira,Tiago Martins,Match Report,
3,Sun,2014-08-31,18:00 (12:00),Porto,3–0,Moreirense,"45,300",Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
3,Sun,2014-08-31,19:00 (13:00),Benfica,1–1,Sporting CP,"61,835",Estádio do Sport Lisboa e Benfica,Pedro Proença,Match Report,
3,Mon,2014-09-01,20:00 (14:00),Rio Ave,4–0,Boavista,"3,708",Estádio do Rio Ave Futebol Clube,Luís Ferreira,Match Report,

4,Fri,2014-09-12,20:30 (14:30),Vitória Setúbal,0–5,Benfica,"10,000",Estádio do Bonfim,João Santos Capela,Match Report,
4,Sat,2014-09-13,16:00 (10:00),Moreirense,1–1,Rio Ave,"1,576",P.D. Comendador Joaquim de Almeida Freit...,Jorge Joaquim,Match Report,
4,Sat,2014-09-13,18:00 (12:00),Arouca,1–0,Braga,"1,800",Estádio Municipal de Arouca,Pedro Proença,Match Report,
4,Sat,2014-09-13,20:15 (14:15),Sporting CP,1–1,Belenenses,"34,980",Estádio José Alvalade,Cosme Cunha Machado,Match Report,
4,Sun,2014-09-14,16:00 (10:00),Boavista,1–0,Académica,"3,187",Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,
4,Sun,2014-09-14,16:00 (10:00),Marítimo,2–0,Penafiel,"2,576",Estádio dos Barreiros,Bruno Paixão,Match Report,
4,Sun,2014-09-14,17:00 (11:00),Paços,1–1,Gil Vicente,"4,800",Estádio da Capital do Móvel,Marco Ferreira,Match Report,
4,Sun,2014-09-14,17:00 (11:00),Vitória,1–1,Porto,"25,358",Estádio Dom Afonso Henriques,Paulo Baptista,Match Report,
4,Sun,2014-09-14,19:15 (13:15),Estoril,2–1,Nacional,"1,886",Estádio António Coimbra da Mota,Nuno Miguel Serrano Almeida,Match Report,

5,Fri,2014-09-19,20:30 (14:30),Vitória,1–1,Paços,"13,804",Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
5,Sat,2014-09-20,16:00 (10:00),Penafiel,2–0,Vitória Setúbal,"1,037",Estádio Municipal 25 de Abril,Olegário Benquerença,Match Report,
5,Sat,2014-09-20,20:15 (14:15),Nacional,1–1,Braga,"1,948",Estádio da Madeira,Jorge Joaquim,Match Report,
5,Sun,2014-09-21,16:00 (10:00),Rio Ave,1–2,Arouca,"2,176",Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
5,Sun,2014-09-21,16:00 (10:00),Belenenses,1–0,Marítimo,"2,309",Estádio do Restelo,Hugo Miguel,Match Report,
5,Sun,2014-09-21,17:00 (11:00),Benfica,3–1,Moreirense,"37,126",Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
5,Sun,2014-09-21,18:00 (12:00),Gil Vicente,0–4,Sporting CP,"6,085",Estádio Cidade de Barcelos,Carlos Xistra,Match Report,
5,Sun,2014-09-21,21:00 (15:00),Porto,0–0,Boavista,"31,209",Estádio Do Dragão,Jorge Ferreira,Match Report,
5,Mon,2014-09-22,20:00 (14:00),Académica,2–2,Estoril,"4,222",Estádio EFAPEL,Rui Costa,Match Report,

6,Fri,2014-09-26,20:30 (14:30),Sporting CP,1–1,Porto,"37,999",Estádio José Alvalade,Olegário Benquerença,Match Report,
6,Sat,2014-09-27,18:30 (12:30),Estoril,2–3,Benfica,"6,600",Estádio António Coimbra da Mota,Vasco Santos,Match Report,
6,Sat,2014-09-27,20:30 (14:30),Braga,3–0,Rio Ave,"9,052",Estádio Municipal de Braga,Bruno Alexandre Da Silva Esteves,Match Report,
6,Sun,2014-09-28,16:00 (10:00),Boavista,3–2,Gil Vicente,"3,000",Estádio do Bessa Século XXI,Bruno Paixão,Match Report,
6,Sun,2014-09-28,16:00 (10:00),Marítimo,4–0,Vitória,"2,500",Estádio dos Barreiros,Manuel Mota,Match Report,
6,Sun,2014-09-28,16:00 (10:00),Arouca,0–1,Académica,"1,900",Estádio Municipal de Arouca,Cosme Cunha Machado,Match Report,
6,Sun,2014-09-28,16:00 (10:00),Moreirense,0–0,Penafiel,"2,600",P.D. Comendador Joaquim de Almeida Freit...,Pedro Proença,Match Report,
6,Sun,2014-09-28,18:00 (12:00),Vitória Setúbal,2–0,Nacional,"4,500",Estádio do Bonfim,Artur Soares Dias,Match Report,
6,Mon,2014-09-29,20:00 (14:00),Paços,2–0,Belenenses,"12,000",Estádio da Capital do Móvel,Jorge de Sousa,Match Report,

7,Fri,2014-10-03,20:30 (14:30),Vitória,3–0,Boavista,"13,059",Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
7,Sat,2014-10-04,20:15 (14:15),Penafiel,0–4,Sporting CP,"5,200",Estádio Municipal 25 de Abril,Rui Costa,Match Report,
7,Sun,2014-10-05,16:00 (10:00),Gil Vicente,1–1,Estoril,"1,979",Estádio Cidade de Barcelos,Bruno Alexandre Da Silva Esteves,Match Report,
7,Sun,2014-10-05,16:00 (10:00),Académica,0–0,Moreirense,"2,905",Estádio EFAPEL,Fábio Costa,Match Report,
7,Sun,2014-10-05,16:00 (10:00),Paços,3–2,Marítimo,"6,000",Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
7,Sun,2014-10-05,18:00 (12:00),Benfica,4–0,Arouca,"41,655",Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
7,Sun,2014-10-05,18:00 (12:00),Porto,2–1,Braga,"37,103",Estádio Do Dragão,Pedro Proença,Match Report,
7,Sun,2014-10-05,19:00 (13:00),Nacional,0–0,Rio Ave,"1,800",Estádio da Madeira,João Santos Capela,Match Report,
7,Sun,2014-10-05,20:15 (14:15),Belenenses,1–1,Vitória Setúbal,"3,423",Estádio do Restelo,António Gonçalves,Match Report,

8,Fri,2014-10-24,20:30 (14:30),Vitória Setúbal,0–1,Vitória,"5,300",Estádio do Bonfim,Duarte Gomes,Match Report,
8,Sat,2014-10-25,16:00 (10:00),Boavista,1–2,Paços,"2,300",Estádio do Bessa Século XXI,Jorge Joaquim,Match Report,
8,Sat,2014-10-25,16:00 (10:00),Moreirense,2–0,Gil Vicente,"1,800",P.D. Comendador Joaquim de Almeida Freit...,Paulo Baptista,Match Report,
8,Sat,2014-10-25,20:15 (14:15),Arouca,0–5,Porto,"2,300",Estádio Municipal de Arouca,Carlos Xistra,Match Report,
8,Sun,2014-10-26,16:00 (11:00),Estoril,1–2,Belenenses,500,Estádio António Coimbra da Mota,Olegário Benquerença,Match Report,
8,Sun,2014-10-26,16:00 (11:00),Nacional,1–0,Académica,"2,200",Estádio da Madeira,Jorge de Sousa,Match Report,
8,Sun,2014-10-26,18:00 (13:00),Sporting CP,4–2,Marítimo,"18,000",Estádio José Alvalade,Manuel Oliveira,Match Report,
8,Sun,2014-10-26,20:15 (15:15),Braga,2–1,Benfica,"21,078",Estádio Municipal de Braga,Marco Ferreira,Match Report,
8,Mon,2014-10-27,20:00 (15:00),Rio Ave,3–2,Penafiel,"2,748",Estádio do Rio Ave Futebol Clube,Cosme Cunha Machado,Match Report,

9,Fri,2014-10-31,19:45 (14:45),Benfica,1–0,Rio Ave,"36,599",Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
9,Sat,2014-11-01,16:00 (11:00),Penafiel,1–2,Estoril,963,Estádio Municipal 25 de Abril,Duarte Gomes,Match Report,
9,Sat,2014-11-01,18:00 (13:00),Vitória,3–0,Sporting CP,"25,108",Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
9,Sat,2014-11-01,20:15 (15:15),Porto,2–0,Nacional,"33,000",Estádio Do Dragão,Nuno Miguel Serrano Almeida,Match Report,
9,Sun,2014-11-02,16:00 (10:00),Paços,4–1,Vitória Setúbal,"7,000",Estádio da Capital do Móvel,Luís Ferreira,Match Report,
9,Sun,2014-11-02,16:00 (10:00),Marítimo,1–2,Moreirense,"4,000",Estádio dos Barreiros,Artur Soares Dias,Match Report,
9,Sun,2014-11-02,16:00 (10:00),Gil Vicente,1–1,Arouca,"5,200",Estádio Cidade de Barcelos,Jorge Ferreira,Match Report,
9,Sun,2014-11-02,19:15 (13:15),Académica,1–1,Braga,"3,263",Estádio EFAPEL,Bruno Paixão,Match Report,
9,Mon,2014-11-03,20:00 (14:00),Belenenses,3–1,Boavista,"1,000",Estádio do Restelo,Rui Costa,Match Report,

10,Fri,2014-11-07,20:30 (14:30),Arouca,1–2,Vitória,"4,000",Estádio Municipal de Arouca,Jorge de Sousa,Match Report,
10,Sat,2014-11-08,20:15 (14:15),Braga,2–0,Gil Vicente,"9,800",Estádio Municipal de Braga,Manuel Oliveira,Match Report,
10,Sun,2014-11-09,16:00 (10:00),Vitória Setúbal,1–0,Marítimo,"6,800",Estádio do Bonfim,Carlos Xistra,Match Report,
10,Sun,2014-11-09,16:00 (10:00),Boavista,1–0,Penafiel,"3,220",Estádio do Bessa Século XXI,Fábio Costa,Match Report,
10,Sun,2014-11-09,16:00 (10:00),Moreirense,0–1,Belenenses,"2,200",P.D. Comendador Joaquim de Almeida Freit...,João Santos Capela,Match Report,
10,Sun,2014-11-09,16:00 (10:00),Nacional,1–2,Benfica,"4,800",Estádio da Madeira,Bruno Paixão,Match Report,
10,Sun,2014-11-09,18:00 (12:00),Sporting CP,1–1,Paços,"28,456",Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
10,Sun,2014-11-09,20:15 (14:15),Estoril,2–2,Porto,"5,067",Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,
10,Mon,2014-11-10,20:00 (14:00),Rio Ave,3–0,Académica,"4,300",Estádio do Rio Ave Futebol Clube,Pedro Proença,Match Report,

11,Fri,2014-11-28,20:30 (14:30),Vitória,2–1,Moreirense,"12,500",Estádio Dom Afonso Henriques,Cosme Cunha Machado,Match Report,
11,Sat,2014-11-29,16:00 (10:00),Belenenses,0–0,Arouca,"2,600",Estádio do Restelo,Tiago Martins,Match Report,
11,Sat,2014-11-29,18:00 (12:00),Penafiel,1–6,Braga,"1,257",Estádio Municipal 25 de Abril,Hugo Miguel,Match Report,
11,Sat,2014-11-29,20:15 (14:15),Sporting CP,3–0,Vitória Setúbal,"34,009",Estádio José Alvalade,Artur Soares Dias,Match Report,
11,Sun,2014-11-30,16:00 (10:00),Marítimo,4–0,Boavista,"3,200",Estádio dos Barreiros,Paulo Baptista,Match Report,
11,Sun,2014-11-30,16:00 (10:00),Gil Vicente,0–0,Nacional,"3,900",Estádio Cidade de Barcelos,Vasco Santos,Match Report,
11,Sun,2014-11-30,18:00 (12:00),Académica,0–2,Benfica,"8,600",Estádio EFAPEL,Jorge Ferreira,Match Report,
11,Sun,2014-11-30,20:15 (14:15),Porto,5–0,Rio Ave,328,Estádio Do Dragão,Olegário Benquerença,Match Report,
11,Mon,2014-12-01,20:00 (14:00),Paços,1–1,Estoril,"2,400",Estádio da Capital do Móvel,Marco Ferreira,Match Report,

12,Fri,2014-12-05,20:30 (14:30),Boavista,1–3,Sporting CP,"4,200",Estádio do Bessa Século XXI,Raúl Castro,Match Report,
12,Sat,2014-12-06,16:00 (10:00),Rio Ave,0–0,Gil Vicente,"2,000",Estádio do Rio Ave Futebol Clube,Bruno Paixão,Match Report,
12,Sat,2014-12-06,17:00 (11:00),Benfica,3–0,Belenenses,"46,611",Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,
12,Sat,2014-12-06,18:00 (12:00),Estoril,1–0,Vitória Setúbal,"1,116",Estádio António Coimbra da Mota,Jorge Joaquim,Match Report,
12,Sat,2014-12-06,20:15 (14:15),Académica,0–3,Porto,"8,500",Estádio EFAPEL,Manuel Mota,Match Report,
12,Sun,2014-12-07,16:00 (10:00),Arouca,0–1,Penafiel,"1,300",Estádio Municipal de Arouca,Vasco Santos,Match Report,
12,Sun,2014-12-07,16:00 (10:00),Moreirense,2–0,Paços,"2,600",P.D. Comendador Joaquim de Almeida Freit...,Nuno Miguel Serrano Almeida,Match Report,
12,Sun,2014-12-07,20:15 (14:15),Braga,0–0,Vitória,"8,600",Estádio Municipal de Braga,Carlos Xistra,Match Report,
12,Mon,2014-12-08,20:00 (14:00),Nacional,3–0,Marítimo,"6,000",Estádio da Madeira,João Santos Capela,Match Report,

13,Fri,2014-12-12,20:30 (14:30),Vitória Setúbal,0–1,Boavista,"10,000",Estádio do Bonfim,Manuel Mota,Match Report,
13,Sat,2014-12-13,16:00 (10:00),Gil Vicente,1–1,Académica,"2,400",Estádio Cidade de Barcelos,Duarte Gomes,Match Report,
13,Sat,2014-12-13,16:00 (10:00),Penafiel,2–1,Nacional,"1,200",Estádio Municipal 25 de Abril,Rui Rodrigues,Match Report,
13,Sat,2014-12-13,16:00 (10:00),Paços,2–1,Arouca,"3,500",Estádio da Capital do Móvel,Carlos Xistra,Match Report,
13,Sat,2014-12-13,20:15 (14:15),Belenenses,0–1,Braga,300,Estádio do Restelo,Paulo Baptista,Match Report,
13,Sun,2014-12-14,16:00 (10:00),Vitória,0–0,Rio Ave,"14,800",Estádio Dom Afonso Henriques,Bruno Alexandre Da Silva Esteves,Match Report,
13,Sun,2014-12-14,18:00 (12:00),Sporting CP,1–1,Moreirense,"29,619",Estádio José Alvalade,António Gonçalves,Match Report,
13,Sun,2014-12-14,20:00 (14:00),Marítimo,0–0,Estoril,"2,800",Estádio dos Barreiros,Luís Ferreira,Match Report,
13,Sun,2014-12-14,20:00 (14:00),Porto,0–2,Benfica,"48,109",Estádio Do Dragão,Jorge de Sousa,Match Report,

14,Fri,2014-12-19,20:30 (14:30),Porto,4–0,Vitória Setúbal,"20,207",Estádio Do Dragão,Manuel Oliveira,Match Report,
14,Sat,2014-12-20,20:15 (14:15),Estoril,1–0,Vitória,"1,487",Estádio António Coimbra da Mota,Tiago Martins,Match Report,
14,Sun,2014-12-21,16:00 (10:00),Académica,1–1,Penafiel,"2,458",Estádio EFAPEL,Cosme Cunha Machado,Match Report,
14,Sun,2014-12-21,16:00 (10:00),Moreirense,1–0,Boavista,"2,200",P.D. Comendador Joaquim de Almeida Freit...,Marco Ferreira,Match Report,
14,Sun,2014-12-21,16:00 (10:00),Arouca,1–0,Marítimo,"1,500",Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
14,Sun,2014-12-21,17:00 (11:00),Benfica,1–0,Gil Vicente,"40,219",Estádio do Sport Lisboa e Benfica,João Santos Capela,Match Report,
14,Sun,2014-12-21,19:15 (13:15),Nacional,0–1,Sporting CP,"2,300",Estádio da Madeira,Duarte Gomes,Match Report,
14,Mon,2014-12-22,19:00 (13:00),Braga,3–0,Paços,"11,500",Estádio Municipal de Braga,Rui Costa,Match Report,
14,Mon,2014-12-22,21:00 (15:00),Rio Ave,0–0,Belenenses,"1,500",Estádio do Rio Ave Futebol Clube,Jorge Joaquim,Match Report,

15,Fri,2015-01-02,20:30 (14:30),Belenenses,0–0,Académica,"1,954",Estádio do Restelo,João Santos Capela,Match Report,
15,Sat,2015-01-03,16:00 (10:00),Marítimo,2–1,Braga,"4,208",Estádio dos Barreiros,Jorge de Sousa,Match Report,
15,Sat,2015-01-03,16:00 (10:00),Paços,1–2,Rio Ave,"2,010",Estádio da Capital do Móvel,Hugo Miguel,Match Report,
15,Sat,2015-01-03,18:00 (12:00),Sporting CP,3–0,Estoril,"32,793",Estádio José Alvalade,Vasco Santos,Match Report,
15,Sat,2015-01-03,20:15 (14:15),Gil Vicente,1–5,Porto,"2,153",Estádio Cidade de Barcelos,Nuno Miguel Serrano Almeida,Match Report,
15,Sun,2015-01-04,16:00 (10:00),Boavista,3–1,Arouca,"3,025",Estádio do Bessa Século XXI,Rui Costa,Match Report,
15,Sun,2015-01-04,16:00 (10:00),Vitória Setúbal,2–1,Moreirense,"1,913",Estádio do Bonfim,Duarte Gomes,Match Report,
15,Sun,2015-01-04,17:00 (11:00),Vitória,4–0,Nacional,"13,723",Estádio Dom Afonso Henriques,Fábio Costa,Match Report,
15,Sun,2015-01-04,19:15 (13:15),Penafiel,0–3,Benfica,"4,079",Estádio Municipal 25 de Abril,Paulo Baptista,Match Report,

16,Fri,2015-01-09,20:30 (14:30),Estoril,1–1,Moreirense,827,Estádio António Coimbra da Mota,Bruno Paixão,Match Report,
16,Sat,2015-01-10,17:00 (11:00),Benfica,3–0,Vitória,"44,065",Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
16,Sat,2015-01-10,18:00 (12:00),Académica,2–2,Paços,"2,004",Estádio EFAPEL,Rui Rodrigues,Match Report,
16,Sat,2015-01-10,20:15 (14:15),Porto,3–0,Belenenses,"26,509",Estádio Do Dragão,Manuel Mota,Match Report,
16,Sun,2015-01-11,16:00 (10:00),Gil Vicente,2–1,Penafiel,"2,371",Estádio Cidade de Barcelos,Bruno Alexandre Da Silva Esteves,Match Report,
16,Sun,2015-01-11,16:00 (10:00),Rio Ave,0–0,Marítimo,"2,230",Estádio do Rio Ave Futebol Clube,Tiago Martins,Match Report,
16,Sun,2015-01-11,16:00 (10:00),Arouca,1–0,Vitória Setúbal,"1,413",Estádio Municipal de Arouca,Marco Ferreira,Match Report,
16,Sun,2015-01-11,18:00 (12:00),Nacional,2–1,Boavista,"4,500",Estádio da Madeira,Jorge Ferreira,Match Report,
16,Sun,2015-01-11,19:15 (13:15),Braga,0–1,Sporting CP,"15,876",Estádio Municipal de Braga,Hugo Miguel,Match Report,

17,Sat,2015-01-17,18:00 (12:00),Vitória,4–0,Académica,"11,759",Estádio Dom Afonso Henriques,Vasco Santos,Match Report,
17,Sat,2015-01-17,20:15 (14:15),Penafiel,1–3,Porto,"2,477",Estádio Municipal 25 de Abril,Artur Soares Dias,Match Report,
17,Sun,2015-01-18,16:00 (10:00),Vitória Setúbal,1–3,Braga,"1,585",Estádio do Bonfim,Paulo Baptista,Match Report,
17,Sun,2015-01-18,16:00 (10:00),Belenenses,2–0,Gil Vicente,"1,451",Estádio do Restelo,Manuel Oliveira,Match Report,
17,Sun,2015-01-18,16:00 (10:00),Boavista,1–2,Estoril,"2,707",Estádio do Bessa Século XXI,Jorge Joaquim,Match Report,
17,Sun,2015-01-18,16:00 (10:00),Paços,2–3,Nacional,"1,746",Estádio da Capital do Móvel,Luís Ferreira,Match Report,
17,Sun,2015-01-18,16:00 (10:00),Moreirense,1–0,Arouca,"1,200",P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
17,Sun,2015-01-18,18:00 (12:00),Marítimo,0–4,Benfica,"7,097",Estádio dos Barreiros,Carlos Xistra,Match Report,
17,Sun,2015-01-18,20:15 (14:15),Sporting CP,4–2,Rio Ave,"27,919",Estádio José Alvalade,Nuno Miguel Serrano Almeida,Match Report,

18,Sat,2015-01-24,20:15 (14:15),Vitória,2–2,Gil Vicente,"11,291",Estádio Dom Afonso Henriques,Jorge Ferreira,Match Report,
18,Sun,2015-01-25,16:00 (10:00),Sporting CP,1–0,Académica,"37,769",Estádio José Alvalade,Rui Costa,Match Report,
18,Sun,2015-01-25,16:00 (10:00),Belenenses,0–0,Penafiel,"2,836",Estádio do Restelo,Fábio Costa,Match Report,
18,Sun,2015-01-25,16:00 (10:00),Moreirense,2–3,Nacional,"1,609",P.D. Comendador Joaquim de Almeida Freit...,Vasco Santos,Match Report,
18,Sun,2015-01-25,16:00 (10:00),Vitória Setúbal,4–1,Rio Ave,"2,136",Estádio do Bonfim,Cosme Cunha Machado,Match Report,
18,Sun,2015-01-25,17:00 (11:00),Estoril,1–0,Arouca,913,Estádio António Coimbra da Mota,Rui Rodrigues,Match Report,
18,Sun,2015-01-25,18:00 (12:00),Marítimo,1–0,Porto,"7,091",Estádio dos Barreiros,João Santos Capela,Match Report,
18,Sun,2015-01-25,20:15 (14:15),Boavista,1–0,Braga,"4,117",Estádio do Bessa Século XXI,Duarte Gomes,Match Report,
18,Mon,2015-01-26,20:00 (14:00),Paços,1–0,Benfica,"6,404",Estádio da Capital do Móvel,Bruno Paixão,Match Report,

19,Fri,2015-01-30,20:30 (14:30),Braga,1–0,Moreirense,"3,572",Estádio Municipal de Braga,Artur Soares Dias,Match Report,
19,Sat,2015-01-31,17:00 (11:00),Benfica,3–0,Boavista,"40,346",Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
19,Sat,2015-01-31,17:30 (11:30),Nacional,2–1,Belenenses,"1,932",Estádio da Madeira,Rui Costa,Match Report,
19,Sat,2015-01-31,20:15 (14:15),Penafiel,1–1,Vitória,"1,206",Estádio Municipal 25 de Abril,Bruno Paixão,Match Report,
19,Sun,2015-02-01,16:00 (10:00),Académica,1–1,Marítimo,"4,200",Estádio EFAPEL,Manuel Oliveira,Match Report,
19,Sun,2015-02-01,16:00 (10:00),Gil Vicente,1–1,Vitória Setúbal,"3,500",Estádio Cidade de Barcelos,Vasco Santos,Match Report,
19,Sun,2015-02-01,16:00 (10:00),Rio Ave,2–1,Estoril,"3,500",Estádio do Rio Ave Futebol Clube,Bruno Alexandre Da Silva Esteves,Match Report,
19,Sun,2015-02-01,18:00 (12:00),Arouca,1–3,Sporting CP,"3,000",Estádio Municipal de Arouca,Jorge Ferreira,Match Report,
19,Sun,2015-02-01,20:15 (14:15),Porto,5–0,Paços,"24,309",Estádio Do Dragão,Marco Ferreira,Match Report,

20,Sat,2015-02-07,20:15 (14:15),Moreirense,0–2,Porto,"4,184",P.D. Comendador Joaquim de Almeida Freit...,Carlos Xistra,Match Report,
20,Sun,2015-02-08,16:00 (10:00),Arouca,3–3,Nacional,"1,600",Estádio Municipal de Arouca,Paulo Baptista,Match Report,
20,Sun,2015-02-08,16:00 (10:00),Paços,2–1,Penafiel,"3,500",Estádio da Capital do Móvel,Jorge Joaquim,Match Report,
20,Sun,2015-02-08,16:00 (10:00),Vitória Setúbal,0–0,Académica,"3,500",Estádio do Bonfim,Fábio Costa,Match Report,
20,Sun,2015-02-08,16:00 (10:00),Vitória,0–1,Belenenses,"13,089",Estádio Dom Afonso Henriques,Bruno Alexandre Da Silva Esteves,Match Report,
20,Sun,2015-02-08,16:00 (10:00),Marítimo,1–2,Gil Vicente,"1,500",Estádio dos Barreiros,Artur Soares Dias,Match Report,
20,Sun,2015-02-08,18:00 (12:00),Estoril,0–2,Braga,"1,197",Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,
20,Sun,2015-02-08,20:00 (14:00),Sporting CP,1–1,Benfica,"49,076",Estádio José Alvalade,Jorge de Sousa,Match Report,
20,Mon,2015-02-09,20:00 (14:00),Boavista,1–1,Rio Ave,"2,381",Estádio do Bessa Século XXI,Marco Ferreira,Match Report,
